book_id,rating
2597,1
7362,2
7527,1
5467,1
5841,3
8330,4
302,3
7621,5
5677,3
5615,5
3103,4
926,5
869,2
853,1
4499,3
1615,5
5180,2
3130,1
9270,2
192,2
3903,1
1789,1
1761,1
4849,2
7663,4
1225,4
4542,3
8136,5
8183,5
6790,4
2431,1
2425,3
8687,2
1639,2
6996,1
2915,3
7904,4
761,2
9038,3
6536,1
6645,5
2898,1
1993,3
5857,5
5772,2
533,3
7334,5
1790,5
257,3
2341,2
6614,2
7557,1
1525,4
8783,2
7238,1
2508,2
506,2
5471,2
620,2
8071,3
3570,5
4201,5
2293,2
2295,2
5560,3
3589,4
2694,2
7659,5
5313,2
1605,4
2076,5
499,4
5272,2
3135,4
7624,2
1444,1
6092,1
3793,5
1953,3
8580,2
8249,1
1560,3
2193,1
6400,2
3588,1
1918,3
8263,5
1495,4
6401,1
3722,2
7705,5
3742,5
1563,1
5528,3
7443,2
447,3
5432,1
8411,5
1272,2
6931,2
6022,2
7953,4
8286,5
3055,3
5937,5
2929,4
2315,5
753,5
5648,5
5330,3
7565,1
400,3
8142,5
6333,3
7220,4
4630,3
6526,4
761,5
7986,2
2311,4
4865,4
4098,3
6302,2
9330,2
8994,3
8021,3
8245,3
5684,2
3755,3
9095,2
9414,2
4373,5
4402,5
4493,3
7173,2
1728,3
353,3
8405,3
986,2
2489,4
8455,5
5707,2
7081,5
5726,5
2026,4
2808,5
573,4
9143,1
2715,3
600,3
3609,1
4021,4
8006,2
7930,4
3767,5
5778,3
7623,1
5690,4
1866,4
4508,2
6864,1
7412,2
8594,4
8577,5
3558,2
6378,5
1855,5
6502,5
4416,5
9053,2
4675,2
8118,3
4472,1
592,5
8508,3
9319,1
7940,3
8534,3
1563,1
5505,5
8175,2
3679,5
1192,3
8689,1
8039,4
2436,4
1241,3
636,2
8850,3
4512,2
7721,5
3956,3
1369,5
2707,4
6858,3
4676,1
3828,2
498,3
6058,4
1615,5
9354,1
2978,1
8615,4
1925,1
1341,3
2083,1
7291,2
8307,1
5924,1
7444,4
9246,2
1401,3
5313,5
1607,5
9018,3
2838,4
8537,1
9105,4
6367,2
5442,5
8254,2
2150,5
5485,5
8294,5
6956,5
8065,1
2617,3
9375,3
3179,5
1207,3
1332,1
506,1
8619,2
2930,5
9354,1
5750,1
405,5
3753,2
7200,1
572,4
1276,1
2561,1
3012,3
6123,1
8994,2
973,3
3957,4
525,2
109,3
8622,1
5599,2
7933,1
3424,1
660,4
2356,3
6664,1
9370,2
7673,4
5962,5
3318,3
2919,3
4559,2
9132,1
9060,1
4191,3
1421,1
5913,1
1907,2
2410,2
8371,3
9240,2
5437,2
5627,4
6539,5
936,1
1860,1
2879,5
5973,4
1525,5
1362,1
2201,5
6829,1
7265,1
5073,5
8112,4
7098,2
3364,2
371,3
6845,5
7446,2
1410,4
2931,2
6143,1
6545,5
4638,4
7523,4
3715,2
8956,4
2964,4
2676,1
4675,4
6854,3
4788,2
7398,4
4074,1
2627,4
7363,5
214,1
1418,3
684,2
5869,5
8022,5
8695,2
7967,5
2165,3
834,3
4851,4
6734,3
1689,4
7541,1
5205,4
2047,4
3957,1
3516,1
5195,2
7963,4
1486,2
2837,5
4410,4
2580,3
4048,5
4972,2
1879,2
2475,5
4801,1
764,2
6780,4
6737,2
4639,4
8206,3
2547,3
3893,3
1552,3
8793,2
6693,2
7498,3
5103,5
1068,1
741,5
4776,3
3769,3
7303,5
4442,1
3121,1
6236,1
921,3
4809,4
9021,1
6742,4
3335,2
4929,4
6559,2
457,1
1070,1
5449,1
455,5
7920,1
6505,2
3583,3
5485,1
7175,2
8932,2
5638,1
2658,4
7592,2
3225,1
6647,3
5506,4
8280,1
5049,3
957,3
4327,4
1609,3
712,2
1518,2
9400,5
8946,4
7572,3
2323,3
4096,4
6940,5
2203,3
7773,4
1720,1
8168,4
8345,3
6059,4
5626,5
1221,5
2693,4
1147,2
681,5
4818,5
119,2
8787,3
2932,3
5504,4
7522,2
4028,4
850,5
5889,3
1444,2
2725,4
2662,4
2874,4
6073,1
4345,2
2709,4
2561,3
465,1
4776,3
7116,5
2547,4
7428,2
7027,3
2573,5
4016,5
3410,2
2973,2
7920,5
2334,4
3849,4
5413,5
7503,3
7644,3
524,2
4896,3
1838,1
9383,3
1932,4
3949,2
4936,1
4656,1
8938,5
6783,3
7018,1
9376,2
3601,3
648,3
2207,3
7047,4
7944,5
7833,4
8256,5
2669,2
3790,3
4434,5
9146,5
5900,4
8205,1
2463,3
696,5
7175,5
3209,1
63,4
2134,1
6749,5
8445,5
2281,4
5083,2
912,4
500,1
4972,5
4386,1
668,4
7880,1
4949,3
266,5
2167,3
2335,2
3270,2
5529,4
1018,1
2219,4
2236,5
6246,3
7388,1
5501,2
7019,4
5514,1
8357,1
5033,1
3695,4
6080,3
7836,5
4051,2
5110,4
6191,1
3581,1
6182,4
4004,5
3844,3
4734,2
3296,4
4971,4
8811,2
6890,4
1522,3
1208,2
1281,3
3010,4
4684,1
2047,4
1065,4
9077,5
8725,3
4021,5
5002,2
1751,3
8947,1
385,3
3081,3
9199,3
4156,4
1011,1
7135,5
6503,1
6151,4
7113,3
8481,5
1526,4
338,2
1817,3
8140,3
4133,1
2626,1
5002,4
2760,4
7305,4
8972,4
7722,1
4003,2
243,5
7403,5
3505,4
4519,3
7353,2
1876,2
7448,4
2182,1
2692,3
8648,5
6026,5
1955,1
2460,2
3158,4
4195,4
5623,1
3503,5
4421,2
757,2
4026,3
7885,2
4192,5
6721,1
7388,2
8944,3
6380,1
893,3
4421,4
405,5
1184,4
692,5
298,2
3713,3
6334,3
4499,1
2305,4
4719,3
3223,2
4459,3
3600,1
8753,4
4172,4
8901,4
7693,2
6752,4
8224,2
5002,1
8470,5
3779,4
2865,4
574,5
5049,4
9302,1
8823,4
465,1
3251,4
4104,1
4900,1
847,5
1436,3
4705,5
3660,3
259,4
2744,1
6722,4
7877,3
9147,5
9135,2
3253,3
8547,1
604,1
3724,2
5761,5
409,1
8834,1
2316,1
8922,4
3861,1
7224,3
5870,5
778,1
4601,4
3496,2
277,2
9105,2
3373,2
5764,2
9215,3
5817,5
3938,4
1241,3
3415,2
654,4
4557,2
8335,3
7851,4
5876,2
8797,1
3347,3
1167,2
340,4
3914,2
2304,2
1527,4
1895,2
1928,1
5054,3
9252,1
9140,1
9169,5
2141,5
2323,4
3902,3
2172,5
3217,4
5590,3
7762,4
3402,3
2428,1
7770,4
7344,3
4955,2
7309,3
7715,5
4067,1
2061,1
2659,3
1881,5
4869,4
768,2
3795,3
2518,5
4973,2
9170,1
1011,2
7990,1
2239,2
6872,2
3346,5
6669,2
7506,1
6122,2
4980,1
2557,1
9123,3
5208,3
4078,1
7183,1
1086,2
4937,1
3145,3
1661,3
7324,3
5514,4
3796,5
3096,3
8812,5
1076,4
3003,3
6184,1
5787,4
7781,4
8879,2
4480,4
8398,5
1015,2
4510,1
7127,3
8107,3
1665,2
933,3
7225,5
6254,1
6711,2
8218,5
3215,5
6679,1
9270,1
6167,5
2319,3
5613,5
5270,3
7156,2
3717,4
5522,2
1208,1
6671,2
2943,4
1041,5
4400,1
8098,3
549,2
2031,5
6081,1
4900,4
8523,1
1744,4
4409,3
3858,2
7031,3
434,2
3556,4
9402,5
7122,5
7330,1
804,1
1497,4
4671,5
4751,2
7280,2
501,4
1186,1
2898,3
5186,2
3314,4
7263,1
5684,1
1979,3
4235,3
3355,1
877,1
7298,5
4531,1
5498,4
1899,2
5926,2
2352,5
7256,4
2110,2
9389,3
7687,5
3726,1
3850,2
6345,4
614,4
9410,4
5644,5
6358,2
1425,4
2721,2
8043,2
7628,2
9077,2
8751,4
1373,5
5668,1
5600,3
2634,1
7563,4
5952,1
6494,4
5567,5
9094,2
4246,3
6960,1
5561,2
7991,4
2464,2
5711,3
5546,5
138,1
2583,4
7376,5
9063,5
2207,4
1816,4
386,4
7901,1
3653,2
5970,4
4797,3
5849,1
9400,2
5866,4
5999,2
8027,3
97,5
8078,2
2042,4
6318,4
5495,4
8734,1
8132,5
5749,2
1055,1
4814,5
8740,2
6041,3
8710,5
700,5
356,1
1480,3
690,2
2785,3
902,5
2426,2
6787,1
3905,5
4169,3
6522,3
5579,2
6586,2
2897,5
6075,3
7682,3
4342,1
7871,5
5929,3
7517,2
1772,4
1983,2
1090,2
7234,2
7491,3
2480,2
8170,4
4787,4
3274,3
569,2
7968,4
4148,3
6084,1
5383,1
3029,3
1987,4
5467,4
2760,1
993,3
6694,1
3386,4
752,1
3991,2
6578,2
4377,2
2082,2
2081,5
6206,2
3595,4
5273,5
495,2
2551,1
5150,2
4345,5
5181,3
7128,4
668,5
9414,1
5580,1
9068,4
5596,3
7792,2
942,4
995,3
6746,4
2016,1
8737,3
570,1
1388,3
4625,3
5172,4
2616,4
5495,3
1655,4
5864,5
2331,2
4281,1
4762,4
1681,1
3822,1
7782,3
7608,1
3715,5
1925,1
6691,1
3727,1
2257,2
1902,3
4688,1
5275,4
460,5
4739,4
232,2
2666,5
2987,2
6631,4
7847,3
2160,4
1226,5
8206,3
6867,3
3375,5
5985,2
7906,5
8238,4
7139,4
702,3
4414,4
538,3
1874,4
7443,2
6457,2
8125,2
4956,2
6042,3
2410,4
4529,1
4086,2
5963,5
4964,2
7859,2
4689,3
7365,4
8877,4
7900,4
4388,2
7387,3
7666,1
5904,3
3323,5
1049,2
1351,2
2376,2
8294,3
5581,4
1872,2
6252,4
7603,3
8577,3
6643,5
8349,2
5782,1
4307,2
4980,3
2659,1
1808,3
3406,2
775,4
485,5
2187,5
7154,1
7295,4
6934,4
2595,5
3626,3
1192,4
804,4
8132,1
6129,5
7924,3
7938,5
546,3
6578,3
2597,1
7362,2
7527,1
5467,1
5841,3
8330,4
302,3
7621,5
5677,3
5615,5
3103,4
926,5
869,2
853,1
4499,3
1615,5
5180,2
3130,1
9270,2
192,2
3903,1
1789,1
1761,1
4849,2
7663,4
1225,4
4542,3
8136,5
8183,5
6790,4
2431,1
2425,3
8687,2
1639,2
6996,1
2915,3
7904,4
761,2
9038,3
6536,1
6645,5
2898,1
1993,3
5857,5
5772,2
533,3
7334,5
1790,5
257,3
2341,2
6614,2
7557,1
1525,4
8783,2
7238,1
2508,2
506,2
5471,2
620,2
8071,3
3570,5
4201,5
2293,2
2295,2
5560,3
3589,4
2694,2
7659,5
5313,2
1605,4
2076,5
499,4
5272,2
3135,4
7624,2
1444,1
6092,1
3793,5
1953,3
8580,2
8249,1
1560,3
2193,1
6400,2
3588,1
1918,3
8263,5
1495,4
6401,1
3722,2
7705,5
3742,5
1563,1
5528,3
7443,2
447,3
5432,1
8411,5
1272,2
6931,2
6022,2
7953,4
8286,5
3055,3
5937,5
2929,4
2315,5
753,5
5648,5
5330,3
7565,1
400,3
8142,5
6333,3
7220,4
4630,3
6526,4
761,5
7986,2
2311,4
4865,4
4098,3
6302,2
9330,2
8994,3
8021,3
8245,3
5684,2
3755,3
9095,2
9414,2
4373,5
4402,5
4493,3
7173,2
1728,3
353,3
8405,3
986,2
2489,4
8455,5
5707,2
7081,5
5726,5
2026,4
2808,5
573,4
9143,1
2715,3
600,3
3609,1
4021,4
8006,2
7930,4
3767,5
5778,3
7623,1
5690,4
1866,4
4508,2
6864,1
7412,2
8594,4
8577,5
3558,2
6378,5
1855,5
6502,5
4416,5
9053,2
4675,2
8118,3
4472,1
592,5
8508,3
9319,1
7940,3
8534,3
1563,1
5505,5
8175,2
3679,5
1192,3
8689,1
8039,4
2436,4
1241,3
636,2
8850,3
4512,2
7721,5
3956,3
1369,5
2707,4
6858,3
4676,1
3828,2
498,3
6058,4
1615,5
9354,1
2978,1
8615,4
1925,1
1341,3
2083,1
7291,2
8307,1
5924,1
7444,4
9246,2
1401,3
5313,5
1607,5
9018,3
2838,4
8537,1
9105,4
6367,2
5442,5
8254,2
2150,5
5485,5
8294,5
6956,5
8065,1
2617,3
9375,3
3179,5
1207,3
1332,1
506,1
8619,2
2930,5
9354,1
5750,1
405,5
3753,2
7200,1
572,4
1276,1
2561,1
3012,3
6123,1
8994,2
973,3
3957,4
525,2
109,3
8622,1
5599,2
7933,1
3424,1
660,4
2356,3
6664,1
9370,2
7673,4
5962,5
3318,3
2919,3
4559,2
9132,1
9060,1
4191,3
1421,1
5913,1
1907,2
2410,2
8371,3
9240,2
5437,2
5627,4
6539,5
936,1
1860,1
2879,5
5973,4
1525,5
1362,1
2201,5
6829,1
7265,1
5073,5
8112,4
7098,2
3364,2
371,3
6845,5
7446,2
1410,4
2931,2
6143,1
6545,5
4638,4
7523,4
3715,2
8956,4
2964,4
2676,1
4675,4
6854,3
4788,2
7398,4
4074,1
2627,4
7363,5
214,1
1418,3
684,2
5869,5
8022,5
8695,2
7967,5
2165,3
834,3
4851,4
6734,3
1689,4
7541,1
5205,4
2047,4
3957,1
3516,1
5195,2
7963,4
1486,2
2837,5
4410,4
2580,3
4048,5
4972,2
1879,2
2475,5
4801,1
764,2
6780,4
6737,2
4639,4
8206,3
2547,3
3893,3
1552,3
8793,2
6693,2
7498,3
5103,5
1068,1
741,5
4776,3
3769,3
7303,5
4442,1
3121,1
6236,1
921,3
4809,4
9021,1
6742,4
3335,2
4929,4
6559,2
457,1
1070,1
5449,1
455,5
7920,1
6505,2
3583,3
5485,1
7175,2
8932,2
5638,1
2658,4
7592,2
3225,1
6647,3
5506,4
8280,1
5049,3
957,3
4327,4
1609,3
712,2
1518,2
9400,5
8946,4
7572,3
2323,3
4096,4
6940,5
2203,3
7773,4
1720,1
8168,4
8345,3
6059,4
5626,5
1221,5
2693,4
1147,2
681,5
4818,5
119,2
8787,3
2932,3
5504,4
7522,2
4028,4
850,5
5889,3
1444,2
2725,4
2662,4
2874,4
6073,1
4345,2
2709,4
2561,3
465,1
4776,3
7116,5
2547,4
7428,2
7027,3
2573,5
4016,5
3410,2
2973,2
7920,5
2334,4
3849,4
5413,5
7503,3
7644,3
524,2
4896,3
1838,1
9383,3
1932,4
3949,2
4936,1
4656,1
8938,5
6783,3
7018,1
9376,2
3601,3
648,3
2207,3
7047,4
7944,5
7833,4
8256,5
2669,2
3790,3
4434,5
9146,5
5900,4
8205,1
2463,3
696,5
7175,5
3209,1
63,4
2134,1
6749,5
8445,5
2281,4
5083,2
912,4
500,1
4972,5
4386,1
668,4
7880,1
4949,3
266,5
2167,3
2335,2
3270,2
5529,4
1018,1
2219,4
2236,5
6246,3
7388,1
5501,2
7019,4
5514,1
8357,1
5033,1
3695,4
6080,3
7836,5
4051,2
5110,4
6191,1
3581,1
6182,4
4004,5
3844,3
4734,2
3296,4
4971,4
8811,2
6890,4
1522,3
1208,2
1281,3
3010,4
4684,1
2047,4
1065,4
9077,5
8725,3
4021,5
5002,2
1751,3
8947,1
385,3
3081,3
9199,3
4156,4
1011,1
7135,5
6503,1
6151,4
7113,3
8481,5
1526,4
338,2
1817,3
8140,3
4133,1
2626,1
5002,4
2760,4
7305,4
8972,4
7722,1
4003,2
243,5
7403,5
3505,4
4519,3
7353,2
1876,2
7448,4
2182,1
2692,3
8648,5
6026,5
1955,1
2460,2
3158,4
4195,4
5623,1
3503,5
4421,2
757,2
4026,3
7885,2
4192,5
6721,1
7388,2
8944,3
6380,1
893,3
4421,4
405,5
1184,4
692,5
298,2
3713,3
6334,3
4499,1
2305,4
4719,3
3223,2
4459,3
3600,1
8753,4
4172,4
8901,4
7693,2
6752,4
8224,2
5002,1
8470,5
3779,4
2865,4
574,5
5049,4
9302,1
8823,4
465,1
3251,4
4104,1
4900,1
847,5
1436,3
4705,5
3660,3
259,4
2744,1
6722,4
7877,3
9147,5
9135,2
3253,3
8547,1
604,1
3724,2
5761,5
409,1
8834,1
2316,1
8922,4
3861,1
7224,3
5870,5
778,1
4601,4
3496,2
277,2
9105,2
3373,2
5764,2
9215,3
5817,5
3938,4
1241,3
3415,2
654,4
4557,2
8335,3
7851,4
5876,2
8797,1
3347,3
1167,2
340,4
3914,2
2304,2
1527,4
1895,2
1928,1
5054,3
9252,1
9140,1
9169,5
2141,5
2323,4
3902,3
2172,5
3217,4
5590,3
7762,4
3402,3
2428,1
7770,4
7344,3
4955,2
7309,3
7715,5
4067,1
2061,1
2659,3
1881,5
4869,4
768,2
3795,3
2518,5
4973,2
9170,1
1011,2
7990,1
2239,2
6872,2
3346,5
6669,2
7506,1
6122,2
4980,1
2557,1
9123,3
5208,3
4078,1
7183,1
1086,2
4937,1
3145,3
1661,3
7324,3
5514,4
3796,5
3096,3
8812,5
1076,4
3003,3
6184,1
5787,4
7781,4
8879,2
4480,4
8398,5
1015,2
4510,1
7127,3
8107,3
1665,2
933,3
7225,5
6254,1
6711,2
8218,5
3215,5
6679,1
9270,1
6167,5
2319,3
5613,5
5270,3
7156,2
3717,4
5522,2
1208,1
6671,2
2943,4
1041,5
4400,1
8098,3
549,2
2031,5
6081,1
4900,4
8523,1
1744,4
4409,3
3858,2
7031,3
434,2
3556,4
9402,5
7122,5
7330,1
804,1
1497,4
4671,5
4751,2
7280,2
501,4
1186,1
2898,3
5186,2
3314,4
7263,1
5684,1
1979,3
4235,3
3355,1
877,1
7298,5
4531,1
5498,4
1899,2
5926,2
2352,5
7256,4
2110,2
9389,3
7687,5
3726,1
3850,2
6345,4
614,4
9410,4
5644,5
6358,2
1425,4
2721,2
8043,2
7628,2
9077,2
8751,4
1373,5
5668,1
5600,3
2634,1
7563,4
2715,3
600,3
3609,1
4021,4
8006,2
7930,4
3767,5
5778,3
7623,1
5690,4
1866,4
4508,2
6864,1
7412,2
8594,4
8577,5
3558,2
6378,5
1855,5
6502,5
4416,5
9053,2
4675,2
8118,3
4472,1
592,5
8508,3
9319,1
7940,3
8534,3
1563,1
5505,5
8175,2
3679,5
1192,3
8689,1
8039,4
2436,4
1241,3
636,2
8850,3
4512,2
7721,5
3956,3
1369,5
2707,4
6858,3
4676,1
3828,2
498,3
6058,4
1615,5
9354,1
2978,1
8615,4
1925,1
1341,3
2083,1
7291,2
8307,1
5924,1
7444,4
9246,2
1401,3
5313,5
1607,5
9018,3
2838,4
8537,1
9105,4
6367,2
5442,5
8254,2
2150,5
5485,5
8294,5
6956,5
8065,1
2617,3
9375,3
3179,5
1207,3
1332,1
506,1
8619,2
2930,5
9354,1
5750,1
405,5
3753,2
7200,1
572,4
1276,1
2561,1
3012,3
6123,1
8994,2
973,3
3957,4
525,2
109,3
8622,1
5599,2
7933,1
3424,1
660,4
2356,3
6664,1
9370,2
7673,4
5962,5
3318,3
2919,3
4559,2
9132,1
9060,1
4191,3
1421,1
5913,1
1907,2
2410,2
8371,3
9240,2
5437,2
5627,4
6539,5
936,1
1860,1
2879,5
5973,4
1525,5
1362,1
2201,5
6829,1
7265,1
5073,5
8112,4
7098,2
3364,2
371,3
6845,5
7446,2
1410,4
2931,2
6143,1
6545,5
4638,4
7523,4
3715,2
8956,4
2964,4
2676,1
4675,4
6854,3
4788,2
7398,4
4074,1
2627,4
7363,5
214,1
1418,3
684,2
5869,5
8022,5
8695,2
7967,5
2165,3
834,3
4851,4
6734,3
1689,4
7541,1
5205,4
2047,4
3957,1
3516,1
5195,2
7963,4
1486,2
2837,5
4410,4
2580,3
4048,5
4972,2
1879,2
2475,5
4801,1
764,2
6780,4
6737,2
4639,4
8206,3
2547,3
3893,3
1552,3
8793,2
6693,2
7498,3
5103,5
1068,1
741,5
4776,3
3769,3
7303,5
4442,1
3121,1
6236,1
921,3
4809,4
9021,1
6742,4
3335,2
4929,4
6559,2
457,1
1070,1
5449,1
455,5
7920,1
6505,2
3583,3
5485,1
7175,2
8932,2
5638,1
2658,4
7592,2
3225,1
6647,3
5506,4
8280,1
5049,3
957,3
4327,4
1609,3
712,2
1518,2
9400,5
8946,4
7572,3
2323,3
4096,4
6940,5
2203,3
7773,4
1720,1
8168,4
8345,3
6059,4
5626,5
1221,5
2693,4
1147,2
681,5
4818,5
119,2
8787,3
2932,3
5504,4
7522,2
4028,4
850,5
5889,3
1444,2
2725,4
2662,4
2874,4
6073,1
4345,2
2709,4
2561,3
465,1
4776,3
7116,5
2547,4
7428,2
7027,3
2573,5
4016,5
3410,2
2973,2
7920,5
2334,4
3849,4
5413,5
7503,3
7644,3
524,2
4896,3
1838,1
9383,3
1932,4
3949,2
4936,1
4656,1
8938,5
6783,3
7018,1
9376,2
3601,3
648,3
2207,3
7047,4
7944,5
7833,4
8256,5
2669,2
3790,3
4434,5
9146,5
5900,4
8205,1
2463,3
696,5
7175,5
3209,1
63,4
2134,1
6749,5
8445,5
2281,4
5083,2
912,4
500,1
4972,5
4386,1
668,4
7880,1
4949,3
266,5
2167,3
2335,2
3270,2
5529,4
1018,1
2219,4
2236,5
6246,3
7388,1
5501,2
7019,4
5514,1
8357,1
5033,1
3695,4
6080,3
7836,5
4051,2
5110,4
6191,1
3581,1
6182,4
4004,5
3844,3
4734,2
3296,4
4971,4
8811,2
6890,4
1522,3
1208,2
1281,3
3010,4
4684,1
2047,4
1065,4
9077,5
8725,3
4021,5
5002,2
1751,3
8947,1
385,3
3081,3
9199,3
4156,4
1011,1
7135,5
6503,1
6151,4
7113,3
8481,5
1526,4
338,2
1817,3
8140,3
4133,1
2626,1
5002,4
2760,4
7305,4
8972,4
7722,1
4003,2
243,5
7403,5
3505,4
4519,3
7353,2
1876,2
7448,4
2182,1
2692,3
8648,5
6026,5
1955,1
2460,2
3158,4
4195,4
5623,1
3503,5
4421,2
757,2
4026,3
7885,2
4192,5
6721,1
7388,2
8944,3
6380,1
893,3
4421,4
405,5
1184,4
692,5
298,2
3713,3
6334,3
4499,1
2305,4
4719,3
3223,2
4459,3
3600,1
8753,4
4172,4
8901,4
7693,2
6752,4
8224,2
5002,1
8470,5
3779,4
2865,4
574,5
5049,4
9302,1
8823,4
465,1
3251,4
4104,1
4900,1
847,5
1436,3
4705,5
3660,3
259,4
2744,1
6722,4
7877,3
9147,5
9135,2
3253,3
8547,1
604,1
3724,2
5761,5
409,1
8834,1
2316,1
8922,4
3861,1
7224,3
5870,5
778,1
4601,4
3496,2
277,2
9105,2
3373,2
5764,2
9215,3
5817,5
3938,4
1241,3
3415,2
654,4
4557,2
8335,3
7851,4
5876,2
8797,1
3347,3
1167,2
340,4
3914,2
2304,2
1527,4
1895,2
1928,1
5054,3
9252,1
9140,1
9169,5
2141,5
2323,4
3902,3
2172,5
3217,4
5590,3
7762,4
3402,3
2428,1
7770,4
7344,3
4955,2
7309,3
7715,5
4067,1
2061,1
2659,3
1881,5
4869,4
768,2
3795,3
2518,5
4973,2
9170,1
1011,2
7990,1
2239,2
6872,2
3346,5
6669,2
7506,1
6122,2
4980,1
2557,1
9123,3
5208,3
4078,1
7183,1
1086,2
4937,1
3145,3
1661,3
7324,3
5514,4
3796,5
3096,3
8812,5
1076,4
3003,3
6184,1
5787,4
7781,4
8879,2
4480,4
8398,5
1015,2
4510,1
7127,3
8107,3
1665,2
933,3
7225,5
6254,1
6711,2
8218,5
3215,5
6679,1
9270,1
6167,5
2319,3
5613,5
5270,3
7156,2
3717,4
5522,2
1208,1
6671,2
2943,4
1041,5
4400,1
8098,3
549,2
2031,5
6081,1
4900,4
8523,1
1744,4
4409,3
3858,2
7031,3
434,2
3556,4
9402,5
7122,5
7330,1
804,1
1497,4
4671,5
4751,2
7280,2
501,4
1186,1
2898,3
5186,2
3314,4
7263,1
5684,1
1979,3
4235,3
3355,1
877,1
7298,5
4531,1
5498,4
1899,2
5926,2
2352,5
7256,4
2110,2
9389,3
7687,5
3726,1
3850,2
6345,4
614,4
9410,4
5644,5
6358,2
1425,4
2721,2
8043,2
7628,2
9077,2
8751,4
1373,5
5668,1
5600,3
2634,1
7563,4
2244,2
3286,2
7771,3
5787,2
1318,3
1627,1
3515,2
5204,4
8417,2
523,1
2304,5
8597,4
4479,1
5432,4
4969,1
5067,5
7404,5
6793,3
3427,4
4818,2
2250,5
8647,4
3199,5
3975,2
6201,3
2761,3
940,4
5463,4
1113,3
5100,3
4726,3
7471,4
3401,1
522,2
4778,1
402,3
6703,4
6618,1
289,5
8421,1
539,1
4467,1
6285,2
2029,5
3756,3
6071,5
8926,3
688,3
4269,3
3699,1
7475,2
7707,4
673,5
5015,1
2975,3
5768,1
1705,1
6443,4
3334,5
8556,4
4708,1
3169,1
6070,1
7873,5
2098,5
3967,3
6352,1
7150,3
3230,4
7674,1
3744,3
536,3
495,1
4196,3
9379,3
1853,1
1371,3
8300,1
1371,1
4123,3
1946,3
1528,3
7415,2
9409,3
1897,3
5302,4
8589,5
6815,5
6873,1
1929,1
2864,2
4737,3
8625,1
2420,5
3102,3
6166,2
8139,3
3076,1
7077,5
6949,2
4479,4
8534,1
1357,2
914,3
3478,2
3713,3
2620,3
4462,1
6238,5
3425,2
6562,1
7447,3
6983,5
4631,2
308,4
7733,4
1527,3
5621,1
6094,1
8589,4
6148,4
1586,1
6870,2
4845,4
4058,2
6031,5
1357,3
4437,1
4763,5
8304,1
917,5
68,3
4896,5
8106,2
5232,3
6513,1
4891,4
6311,4
4913,4
2822,2
1038,5
1119,3
2979,2
7556,2
6672,2
3916,2
2295,5
8727,5
3937,4
9069,3
3431,5
9047,5
9210,5
4798,1
1110,1
2406,5
6025,3
3937,1
8217,3
3401,3
4992,2
7850,5
8793,5
1078,4
6079,5
3776,2
5166,2
8919,5
9100,3
5174,4
7160,5
5079,3
126,3
3331,3
2374,1
2368,4
6030,1
7529,4
4761,1
5049,5
869,3
1693,2
8510,1
2566,1
5092,1
8698,1
5442,5
6243,1
4495,4
6179,5
7879,4
505,1
2982,4
7151,2
7827,4
36,2
5216,5
3962,2
5788,4
7303,3
7380,2
9244,4
6891,2
2029,5
2790,3
1884,3
768,4
603,3
189,2
1622,5
6715,1
5137,4
2445,4
8472,2
6760,1
855,3
715,2
8870,3
7339,3
170,1
2423,1
866,5
294,5
4402,3
5642,5
5147,2
3808,2
8327,5
3793,4
6307,2
9377,5
5329,2
2912,5
4126,2
5276,3
4368,2
8892,4
7593,3
4886,2
7100,5
4364,3
5760,1
484,4
2409,5
8925,2
4958,1
4495,5
5195,4
1927,4
2449,2
1306,4
2521,1
4226,5
5614,4
4897,1
4055,4
9319,2
3716,1
1199,5
4269,1
373,5
7276,4
8568,2
8182,2
7917,5
7825,3
1593,2
2096,3
4240,5
9284,1
6292,3
2645,4
3391,2
4924,1
5491,3
7476,3
7385,4
6484,2
3317,3
1265,1
8889,2
8408,4
8179,1
9142,3
8004,5
5237,1
7913,4
7087,1
6687,5
7649,2
3729,2
8061,3
860,5
4899,2
913,1
5018,2
1116,1
1692,2
2268,1
8319,5
2406,5
2994,1
1362,3
3190,3
4998,3
1318,1
9097,2
7629,5
4007,2
6188,3
1170,1
7885,1
8888,4
8238,4
8689,4
4137,5
7011,5
8625,3
7522,1
6575,2
6555,2
1781,4
8809,1
1421,1
9120,3
8121,3
326,3
7912,2
368,4
6773,4
3623,4
8623,4
7519,1
5939,4
2929,3
4172,3
3333,1
4634,5
6986,3
4364,1
4743,2
1717,5
399,1
5406,3
1288,1
2450,2
8258,1
1664,5
8025,4
596,3
4372,1
2767,1
7712,5
1447,4
6437,3
1541,3
3596,4
2430,2
3652,2
7351,3
4655,3
6615,4
6732,4
7330,5
9012,1
3637,2
3127,5
9221,2
1339,4
3879,4
7980,1
5795,2
3247,5
8236,4
2151,4
4804,1
9210,4
8087,3
9118,4
6077,3
5581,5
7118,2
3952,1
9376,3
6707,4
1859,4
1284,4
4949,2
9212,5
3664,3
5331,1
8925,1
3438,4
8952,3
8757,4
1208,5
712,2
6584,2
8931,4
3230,5
3892,2
852,3
6183,1
7309,4
9186,2
7279,5
4985,3
459,3
4018,4
1609,1
2806,2
5865,2
8568,3
1993,3
5311,4
1222,4
3586,1
5069,5
6431,4
2927,3
789,4
2641,5
6660,1
4748,5
843,5
8989,5
